img,cls
D:/Doan/fashion-dataset/images\31245.jpg,images
D:/Doan/fashion-dataset/images\31246.jpg,images
D:/Doan/fashion-dataset/images\31247.jpg,images
D:/Doan/fashion-dataset/images\31248.jpg,images
D:/Doan/fashion-dataset/images\31249.jpg,images
D:/Doan/fashion-dataset/images\3125.jpg,images
D:/Doan/fashion-dataset/images\31250.jpg,images
D:/Doan/fashion-dataset/images\31251.jpg,images
D:/Doan/fashion-dataset/images\31252.jpg,images
D:/Doan/fashion-dataset/images\31253.jpg,images
D:/Doan/fashion-dataset/images\31254.jpg,images
D:/Doan/fashion-dataset/images\31255.jpg,images
D:/Doan/fashion-dataset/images\31257.jpg,images
D:/Doan/fashion-dataset/images\31258.jpg,images
D:/Doan/fashion-dataset/images\31259.jpg,images
D:/Doan/fashion-dataset/images\3126.jpg,images
D:/Doan/fashion-dataset/images\31260.jpg,images
D:/Doan/fashion-dataset/images\31261.jpg,images
D:/Doan/fashion-dataset/images\31262.jpg,images
D:/Doan/fashion-dataset/images\31263.jpg,images
D:/Doan/fashion-dataset/images\31264.jpg,images
D:/Doan/fashion-dataset/images\31265.jpg,images
D:/Doan/fashion-dataset/images\31266.jpg,images
D:/Doan/fashion-dataset/images\31267.jpg,images
D:/Doan/fashion-dataset/images\31269.jpg,images
D:/Doan/fashion-dataset/images\3127.jpg,images
D:/Doan/fashion-dataset/images\31270.jpg,images
D:/Doan/fashion-dataset/images\31271.jpg,images
D:/Doan/fashion-dataset/images\31272.jpg,images
D:/Doan/fashion-dataset/images\31273.jpg,images
D:/Doan/fashion-dataset/images\31274.jpg,images
D:/Doan/fashion-dataset/images\31275.jpg,images
D:/Doan/fashion-dataset/images\31277.jpg,images
D:/Doan/fashion-dataset/images\31278.jpg,images
D:/Doan/fashion-dataset/images\31279.jpg,images
D:/Doan/fashion-dataset/images\3128.jpg,images
D:/Doan/fashion-dataset/images\31280.jpg,images
D:/Doan/fashion-dataset/images\31281.jpg,images
D:/Doan/fashion-dataset/images\31282.jpg,images
D:/Doan/fashion-dataset/images\31283.jpg,images
D:/Doan/fashion-dataset/images\31284.jpg,images
D:/Doan/fashion-dataset/images\31285.jpg,images
D:/Doan/fashion-dataset/images\31286.jpg,images
D:/Doan/fashion-dataset/images\31287.jpg,images
D:/Doan/fashion-dataset/images\31288.jpg,images
D:/Doan/fashion-dataset/images\31289.jpg,images
D:/Doan/fashion-dataset/images\3129.jpg,images
D:/Doan/fashion-dataset/images\31290.jpg,images
D:/Doan/fashion-dataset/images\31291.jpg,images
D:/Doan/fashion-dataset/images\31292.jpg,images
D:/Doan/fashion-dataset/images\31293.jpg,images
D:/Doan/fashion-dataset/images\31294.jpg,images
D:/Doan/fashion-dataset/images\31295.jpg,images
D:/Doan/fashion-dataset/images\31297.jpg,images
D:/Doan/fashion-dataset/images\31298.jpg,images
D:/Doan/fashion-dataset/images\31299.jpg,images
D:/Doan/fashion-dataset/images\3130.jpg,images
D:/Doan/fashion-dataset/images\31300.jpg,images
D:/Doan/fashion-dataset/images\31301.jpg,images
D:/Doan/fashion-dataset/images\31302.jpg,images
D:/Doan/fashion-dataset/images\31303.jpg,images
D:/Doan/fashion-dataset/images\31304.jpg,images
D:/Doan/fashion-dataset/images\31305.jpg,images
D:/Doan/fashion-dataset/images\31306.jpg,images
D:/Doan/fashion-dataset/images\31307.jpg,images
D:/Doan/fashion-dataset/images\31308.jpg,images
D:/Doan/fashion-dataset/images\31309.jpg,images
D:/Doan/fashion-dataset/images\3131.jpg,images
D:/Doan/fashion-dataset/images\31310.jpg,images
D:/Doan/fashion-dataset/images\31311.jpg,images
D:/Doan/fashion-dataset/images\31312.jpg,images
D:/Doan/fashion-dataset/images\31313.jpg,images
D:/Doan/fashion-dataset/images\31314.jpg,images
D:/Doan/fashion-dataset/images\31315.jpg,images
D:/Doan/fashion-dataset/images\31316.jpg,images
D:/Doan/fashion-dataset/images\31317.jpg,images
D:/Doan/fashion-dataset/images\31318.jpg,images
D:/Doan/fashion-dataset/images\31319.jpg,images
D:/Doan/fashion-dataset/images\3132.jpg,images
D:/Doan/fashion-dataset/images\31320.jpg,images
D:/Doan/fashion-dataset/images\31321.jpg,images
D:/Doan/fashion-dataset/images\31322.jpg,images
D:/Doan/fashion-dataset/images\31323.jpg,images
D:/Doan/fashion-dataset/images\31324.jpg,images
D:/Doan/fashion-dataset/images\31325.jpg,images
D:/Doan/fashion-dataset/images\31326.jpg,images
D:/Doan/fashion-dataset/images\31327.jpg,images
D:/Doan/fashion-dataset/images\31328.jpg,images
D:/Doan/fashion-dataset/images\31329.jpg,images
D:/Doan/fashion-dataset/images\31330.jpg,images
D:/Doan/fashion-dataset/images\31331.jpg,images
D:/Doan/fashion-dataset/images\31332.jpg,images
D:/Doan/fashion-dataset/images\31334.jpg,images
D:/Doan/fashion-dataset/images\31335.jpg,images
D:/Doan/fashion-dataset/images\31337.jpg,images
D:/Doan/fashion-dataset/images\31338.jpg,images
D:/Doan/fashion-dataset/images\31339.jpg,images
D:/Doan/fashion-dataset/images\3134.jpg,images
D:/Doan/fashion-dataset/images\31340.jpg,images
D:/Doan/fashion-dataset/images\3135.jpg,images
D:/Doan/fashion-dataset/images\31350.jpg,images
D:/Doan/fashion-dataset/images\31352.jpg,images
D:/Doan/fashion-dataset/images\31356.jpg,images
D:/Doan/fashion-dataset/images\31358.jpg,images
D:/Doan/fashion-dataset/images\3136.jpg,images
D:/Doan/fashion-dataset/images\31361.jpg,images
D:/Doan/fashion-dataset/images\31363.jpg,images
D:/Doan/fashion-dataset/images\31365.jpg,images
D:/Doan/fashion-dataset/images\31368.jpg,images
D:/Doan/fashion-dataset/images\31369.jpg,images
D:/Doan/fashion-dataset/images\3137.jpg,images
D:/Doan/fashion-dataset/images\31371.jpg,images
D:/Doan/fashion-dataset/images\31382.jpg,images
D:/Doan/fashion-dataset/images\31385.jpg,images
D:/Doan/fashion-dataset/images\31386.jpg,images
D:/Doan/fashion-dataset/images\3139.jpg,images
D:/Doan/fashion-dataset/images\3140.jpg,images
D:/Doan/fashion-dataset/images\31407.jpg,images
D:/Doan/fashion-dataset/images\31408.jpg,images
D:/Doan/fashion-dataset/images\3141.jpg,images
D:/Doan/fashion-dataset/images\31410.jpg,images
D:/Doan/fashion-dataset/images\31411.jpg,images
D:/Doan/fashion-dataset/images\31413.jpg,images
D:/Doan/fashion-dataset/images\31415.jpg,images
D:/Doan/fashion-dataset/images\31418.jpg,images
D:/Doan/fashion-dataset/images\3142.jpg,images
D:/Doan/fashion-dataset/images\31420.jpg,images
D:/Doan/fashion-dataset/images\31422.jpg,images
D:/Doan/fashion-dataset/images\31423.jpg,images
D:/Doan/fashion-dataset/images\31425.jpg,images
D:/Doan/fashion-dataset/images\31429.jpg,images
D:/Doan/fashion-dataset/images\31430.jpg,images
D:/Doan/fashion-dataset/images\31434.jpg,images
D:/Doan/fashion-dataset/images\31435.jpg,images
D:/Doan/fashion-dataset/images\31439.jpg,images
D:/Doan/fashion-dataset/images\31440.jpg,images
D:/Doan/fashion-dataset/images\31442.jpg,images
D:/Doan/fashion-dataset/images\31443.jpg,images
D:/Doan/fashion-dataset/images\31444.jpg,images
D:/Doan/fashion-dataset/images\31445.jpg,images
D:/Doan/fashion-dataset/images\31446.jpg,images
D:/Doan/fashion-dataset/images\31447.jpg,images
D:/Doan/fashion-dataset/images\31448.jpg,images
D:/Doan/fashion-dataset/images\31449.jpg,images
D:/Doan/fashion-dataset/images\31450.jpg,images
D:/Doan/fashion-dataset/images\31451.jpg,images
D:/Doan/fashion-dataset/images\31452.jpg,images
D:/Doan/fashion-dataset/images\31453.jpg,images
D:/Doan/fashion-dataset/images\31454.jpg,images
D:/Doan/fashion-dataset/images\31455.jpg,images
D:/Doan/fashion-dataset/images\31456.jpg,images
D:/Doan/fashion-dataset/images\31457.jpg,images
D:/Doan/fashion-dataset/images\31458.jpg,images
D:/Doan/fashion-dataset/images\31459.jpg,images
D:/Doan/fashion-dataset/images\31460.jpg,images
D:/Doan/fashion-dataset/images\31461.jpg,images
D:/Doan/fashion-dataset/images\31462.jpg,images
D:/Doan/fashion-dataset/images\31463.jpg,images
D:/Doan/fashion-dataset/images\31464.jpg,images
D:/Doan/fashion-dataset/images\31465.jpg,images
D:/Doan/fashion-dataset/images\31466.jpg,images
D:/Doan/fashion-dataset/images\31467.jpg,images
D:/Doan/fashion-dataset/images\31468.jpg,images
D:/Doan/fashion-dataset/images\31473.jpg,images
D:/Doan/fashion-dataset/images\31474.jpg,images
D:/Doan/fashion-dataset/images\31476.jpg,images
D:/Doan/fashion-dataset/images\31488.jpg,images
D:/Doan/fashion-dataset/images\3150.jpg,images
D:/Doan/fashion-dataset/images\3151.jpg,images
D:/Doan/fashion-dataset/images\3152.jpg,images
D:/Doan/fashion-dataset/images\3154.jpg,images
D:/Doan/fashion-dataset/images\31541.jpg,images
D:/Doan/fashion-dataset/images\31543.jpg,images
D:/Doan/fashion-dataset/images\31545.jpg,images
D:/Doan/fashion-dataset/images\31547.jpg,images
D:/Doan/fashion-dataset/images\31549.jpg,images
D:/Doan/fashion-dataset/images\31550.jpg,images
D:/Doan/fashion-dataset/images\31551.jpg,images
D:/Doan/fashion-dataset/images\31552.jpg,images
D:/Doan/fashion-dataset/images\31553.jpg,images
D:/Doan/fashion-dataset/images\31554.jpg,images
D:/Doan/fashion-dataset/images\31555.jpg,images
D:/Doan/fashion-dataset/images\31558.jpg,images
D:/Doan/fashion-dataset/images\31559.jpg,images
D:/Doan/fashion-dataset/images\31562.jpg,images
D:/Doan/fashion-dataset/images\31564.jpg,images
D:/Doan/fashion-dataset/images\31570.jpg,images
D:/Doan/fashion-dataset/images\31571.jpg,images
D:/Doan/fashion-dataset/images\31574.jpg,images
D:/Doan/fashion-dataset/images\31576.jpg,images
D:/Doan/fashion-dataset/images\31577.jpg,images
D:/Doan/fashion-dataset/images\31578.jpg,images
D:/Doan/fashion-dataset/images\31579.jpg,images
D:/Doan/fashion-dataset/images\31580.jpg,images
D:/Doan/fashion-dataset/images\31581.jpg,images
D:/Doan/fashion-dataset/images\31582.jpg,images
D:/Doan/fashion-dataset/images\31583.jpg,images
D:/Doan/fashion-dataset/images\31585.jpg,images
D:/Doan/fashion-dataset/images\31586.jpg,images
D:/Doan/fashion-dataset/images\31587.jpg,images
D:/Doan/fashion-dataset/images\31588.jpg,images
D:/Doan/fashion-dataset/images\31589.jpg,images
D:/Doan/fashion-dataset/images\3159.jpg,images
D:/Doan/fashion-dataset/images\31590.jpg,images
D:/Doan/fashion-dataset/images\31591.jpg,images
D:/Doan/fashion-dataset/images\31592.jpg,images
D:/Doan/fashion-dataset/images\31593.jpg,images
D:/Doan/fashion-dataset/images\31595.jpg,images
D:/Doan/fashion-dataset/images\31596.jpg,images
D:/Doan/fashion-dataset/images\31597.jpg,images
D:/Doan/fashion-dataset/images\31598.jpg,images
D:/Doan/fashion-dataset/images\31599.jpg,images
D:/Doan/fashion-dataset/images\3160.jpg,images
D:/Doan/fashion-dataset/images\31601.jpg,images
D:/Doan/fashion-dataset/images\31602.jpg,images
D:/Doan/fashion-dataset/images\31603.jpg,images
D:/Doan/fashion-dataset/images\31604.jpg,images
D:/Doan/fashion-dataset/images\31605.jpg,images
D:/Doan/fashion-dataset/images\31606.jpg,images
D:/Doan/fashion-dataset/images\31607.jpg,images
D:/Doan/fashion-dataset/images\31608.jpg,images
D:/Doan/fashion-dataset/images\31609.jpg,images
D:/Doan/fashion-dataset/images\3161.jpg,images
D:/Doan/fashion-dataset/images\31611.jpg,images
D:/Doan/fashion-dataset/images\31612.jpg,images
D:/Doan/fashion-dataset/images\31619.jpg,images
D:/Doan/fashion-dataset/images\3162.jpg,images
D:/Doan/fashion-dataset/images\31620.jpg,images
D:/Doan/fashion-dataset/images\31623.jpg,images
D:/Doan/fashion-dataset/images\31624.jpg,images
D:/Doan/fashion-dataset/images\31627.jpg,images
D:/Doan/fashion-dataset/images\3163.jpg,images
D:/Doan/fashion-dataset/images\31634.jpg,images
D:/Doan/fashion-dataset/images\31635.jpg,images
D:/Doan/fashion-dataset/images\31636.jpg,images
D:/Doan/fashion-dataset/images\31639.jpg,images
D:/Doan/fashion-dataset/images\31640.jpg,images
D:/Doan/fashion-dataset/images\31641.jpg,images
D:/Doan/fashion-dataset/images\31642.jpg,images
D:/Doan/fashion-dataset/images\31643.jpg,images
D:/Doan/fashion-dataset/images\31644.jpg,images
D:/Doan/fashion-dataset/images\31645.jpg,images
D:/Doan/fashion-dataset/images\31648.jpg,images
D:/Doan/fashion-dataset/images\31649.jpg,images
D:/Doan/fashion-dataset/images\3165.jpg,images
D:/Doan/fashion-dataset/images\31653.jpg,images
D:/Doan/fashion-dataset/images\31654.jpg,images
D:/Doan/fashion-dataset/images\31655.jpg,images
D:/Doan/fashion-dataset/images\31656.jpg,images
D:/Doan/fashion-dataset/images\31657.jpg,images
D:/Doan/fashion-dataset/images\31658.jpg,images
D:/Doan/fashion-dataset/images\31660.jpg,images
D:/Doan/fashion-dataset/images\31661.jpg,images
D:/Doan/fashion-dataset/images\31662.jpg,images
D:/Doan/fashion-dataset/images\31668.jpg,images
D:/Doan/fashion-dataset/images\3167.jpg,images
D:/Doan/fashion-dataset/images\31672.jpg,images
D:/Doan/fashion-dataset/images\31673.jpg,images
D:/Doan/fashion-dataset/images\31677.jpg,images
D:/Doan/fashion-dataset/images\3168.jpg,images
D:/Doan/fashion-dataset/images\31680.jpg,images
D:/Doan/fashion-dataset/images\31683.jpg,images
D:/Doan/fashion-dataset/images\31684.jpg,images
D:/Doan/fashion-dataset/images\31685.jpg,images
D:/Doan/fashion-dataset/images\31686.jpg,images
D:/Doan/fashion-dataset/images\31687.jpg,images
D:/Doan/fashion-dataset/images\31688.jpg,images
D:/Doan/fashion-dataset/images\31689.jpg,images
D:/Doan/fashion-dataset/images\31690.jpg,images
D:/Doan/fashion-dataset/images\31691.jpg,images
D:/Doan/fashion-dataset/images\31692.jpg,images
D:/Doan/fashion-dataset/images\31693.jpg,images
D:/Doan/fashion-dataset/images\31694.jpg,images
D:/Doan/fashion-dataset/images\31695.jpg,images
D:/Doan/fashion-dataset/images\31696.jpg,images
D:/Doan/fashion-dataset/images\31697.jpg,images
D:/Doan/fashion-dataset/images\31698.jpg,images
D:/Doan/fashion-dataset/images\31699.jpg,images
D:/Doan/fashion-dataset/images\3170.jpg,images
D:/Doan/fashion-dataset/images\31700.jpg,images
D:/Doan/fashion-dataset/images\31702.jpg,images
D:/Doan/fashion-dataset/images\31703.jpg,images
D:/Doan/fashion-dataset/images\31704.jpg,images
D:/Doan/fashion-dataset/images\31705.jpg,images
D:/Doan/fashion-dataset/images\31706.jpg,images
D:/Doan/fashion-dataset/images\31707.jpg,images
D:/Doan/fashion-dataset/images\31708.jpg,images
D:/Doan/fashion-dataset/images\31709.jpg,images
D:/Doan/fashion-dataset/images\3171.jpg,images
D:/Doan/fashion-dataset/images\31710.jpg,images
D:/Doan/fashion-dataset/images\31711.jpg,images
D:/Doan/fashion-dataset/images\31712.jpg,images
D:/Doan/fashion-dataset/images\31713.jpg,images
D:/Doan/fashion-dataset/images\31714.jpg,images
D:/Doan/fashion-dataset/images\31715.jpg,images
D:/Doan/fashion-dataset/images\31716.jpg,images
D:/Doan/fashion-dataset/images\31717.jpg,images
D:/Doan/fashion-dataset/images\31718.jpg,images
D:/Doan/fashion-dataset/images\31719.jpg,images
D:/Doan/fashion-dataset/images\31720.jpg,images
D:/Doan/fashion-dataset/images\31721.jpg,images
D:/Doan/fashion-dataset/images\31722.jpg,images
D:/Doan/fashion-dataset/images\31723.jpg,images
D:/Doan/fashion-dataset/images\31724.jpg,images
D:/Doan/fashion-dataset/images\31725.jpg,images
D:/Doan/fashion-dataset/images\31726.jpg,images
D:/Doan/fashion-dataset/images\31727.jpg,images
D:/Doan/fashion-dataset/images\31728.jpg,images
D:/Doan/fashion-dataset/images\31729.jpg,images
D:/Doan/fashion-dataset/images\31732.jpg,images
D:/Doan/fashion-dataset/images\31733.jpg,images
D:/Doan/fashion-dataset/images\31742.jpg,images
D:/Doan/fashion-dataset/images\31743.jpg,images
D:/Doan/fashion-dataset/images\3175.jpg,images
D:/Doan/fashion-dataset/images\3177.jpg,images
D:/Doan/fashion-dataset/images\31774.jpg,images
D:/Doan/fashion-dataset/images\3178.jpg,images
D:/Doan/fashion-dataset/images\31781.jpg,images
D:/Doan/fashion-dataset/images\31782.jpg,images
D:/Doan/fashion-dataset/images\31783.jpg,images
D:/Doan/fashion-dataset/images\31784.jpg,images
D:/Doan/fashion-dataset/images\31785.jpg,images
D:/Doan/fashion-dataset/images\31787.jpg,images
D:/Doan/fashion-dataset/images\31788.jpg,images
D:/Doan/fashion-dataset/images\31789.jpg,images
D:/Doan/fashion-dataset/images\31790.jpg,images
D:/Doan/fashion-dataset/images\31791.jpg,images
D:/Doan/fashion-dataset/images\31792.jpg,images
D:/Doan/fashion-dataset/images\31794.jpg,images
D:/Doan/fashion-dataset/images\31797.jpg,images
D:/Doan/fashion-dataset/images\31800.jpg,images
D:/Doan/fashion-dataset/images\3181.jpg,images
D:/Doan/fashion-dataset/images\31813.jpg,images
D:/Doan/fashion-dataset/images\31814.jpg,images
D:/Doan/fashion-dataset/images\31815.jpg,images
D:/Doan/fashion-dataset/images\31816.jpg,images
D:/Doan/fashion-dataset/images\31817.jpg,images
D:/Doan/fashion-dataset/images\31818.jpg,images
D:/Doan/fashion-dataset/images\31819.jpg,images
D:/Doan/fashion-dataset/images\3182.jpg,images
D:/Doan/fashion-dataset/images\31820.jpg,images
D:/Doan/fashion-dataset/images\31821.jpg,images
D:/Doan/fashion-dataset/images\31822.jpg,images
D:/Doan/fashion-dataset/images\31823.jpg,images
D:/Doan/fashion-dataset/images\31824.jpg,images
D:/Doan/fashion-dataset/images\31825.jpg,images
D:/Doan/fashion-dataset/images\31826.jpg,images
D:/Doan/fashion-dataset/images\31827.jpg,images
D:/Doan/fashion-dataset/images\31828.jpg,images
D:/Doan/fashion-dataset/images\31829.jpg,images
D:/Doan/fashion-dataset/images\3183.jpg,images
D:/Doan/fashion-dataset/images\31830.jpg,images
D:/Doan/fashion-dataset/images\31831.jpg,images
D:/Doan/fashion-dataset/images\31832.jpg,images
D:/Doan/fashion-dataset/images\31833.jpg,images
D:/Doan/fashion-dataset/images\31834.jpg,images
D:/Doan/fashion-dataset/images\31835.jpg,images
D:/Doan/fashion-dataset/images\31836.jpg,images
D:/Doan/fashion-dataset/images\31837.jpg,images
D:/Doan/fashion-dataset/images\31838.jpg,images
D:/Doan/fashion-dataset/images\31839.jpg,images
D:/Doan/fashion-dataset/images\31840.jpg,images
D:/Doan/fashion-dataset/images\31841.jpg,images
D:/Doan/fashion-dataset/images\31842.jpg,images
D:/Doan/fashion-dataset/images\31843.jpg,images
D:/Doan/fashion-dataset/images\31844.jpg,images
D:/Doan/fashion-dataset/images\31845.jpg,images
D:/Doan/fashion-dataset/images\31846.jpg,images
D:/Doan/fashion-dataset/images\31847.jpg,images
D:/Doan/fashion-dataset/images\31848.jpg,images
D:/Doan/fashion-dataset/images\31849.jpg,images
D:/Doan/fashion-dataset/images\31850.jpg,images
D:/Doan/fashion-dataset/images\31851.jpg,images
D:/Doan/fashion-dataset/images\31852.jpg,images
D:/Doan/fashion-dataset/images\31853.jpg,images
D:/Doan/fashion-dataset/images\31854.jpg,images
D:/Doan/fashion-dataset/images\31855.jpg,images
D:/Doan/fashion-dataset/images\31856.jpg,images
D:/Doan/fashion-dataset/images\31857.jpg,images
D:/Doan/fashion-dataset/images\31858.jpg,images
D:/Doan/fashion-dataset/images\31859.jpg,images
D:/Doan/fashion-dataset/images\3186.jpg,images
D:/Doan/fashion-dataset/images\31860.jpg,images
D:/Doan/fashion-dataset/images\31861.jpg,images
D:/Doan/fashion-dataset/images\31862.jpg,images
D:/Doan/fashion-dataset/images\31863.jpg,images
D:/Doan/fashion-dataset/images\31864.jpg,images
D:/Doan/fashion-dataset/images\31865.jpg,images
D:/Doan/fashion-dataset/images\31866.jpg,images
D:/Doan/fashion-dataset/images\31867.jpg,images
D:/Doan/fashion-dataset/images\31868.jpg,images
D:/Doan/fashion-dataset/images\31869.jpg,images
D:/Doan/fashion-dataset/images\3187.jpg,images
D:/Doan/fashion-dataset/images\31870.jpg,images
D:/Doan/fashion-dataset/images\31871.jpg,images
D:/Doan/fashion-dataset/images\31873.jpg,images
D:/Doan/fashion-dataset/images\31874.jpg,images
D:/Doan/fashion-dataset/images\31875.jpg,images
D:/Doan/fashion-dataset/images\31876.jpg,images
D:/Doan/fashion-dataset/images\31877.jpg,images
D:/Doan/fashion-dataset/images\31878.jpg,images
D:/Doan/fashion-dataset/images\31879.jpg,images
